state_name,state_name_slug,state_code,state_code_slug,district,at_large,vacant,bioguide,thomas,govtrack,opensecrets,votesmart,fec,maplight,wikidata,google_entity_id,title,party,name,name_slug,first_name,middle_name,last_name,name_suffix,goes_by,pronunciation,gender,ethnicity,religion,openly_lgbtq,date_of_birth,entered_office,term_end,biography,phone,fax,latitude,longitude,address_complete,address_number,address_prefix,address_street,address_sec_unit_type,address_sec_unit_num,address_city,address_state,address_zipcode,address_type,website,contact_page,facebook_url,twitter_handle,twitter_url,photo_url
"Florida","florida","FL","fl","1","false","false","G000578",,"412690","N00039503","117101","H6FL01119","2202","Q16221742","kg:/m/0s8w2_s","representative","republican","Matt Gaetz","matt-gaetz","Matt",,"Gaetz",,,"MATT GAYTS","male","white-american","baptist","no","1982-05-07","2017-01-03","2019-01-03","Matt Gaetz, a Representative from Florida; born in Hollywood, Broward County, Fla., May 7, 1982; graduated from Niceville High School, Niceville, Fla.; B.S., Florida State University, Tallahassee, Fla., 2003; J.D., William & Mary Law School, Williamsburg, VA, 2007; lawyer, private practice; member of the Florida state house of representatives, 2010-2016; elected as a Republican to the One Hundred Fifteenth Congress (January 3, 2017-present).","202-225-4136","202-225-3414","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://gaetz.house.gov","https://gaetz.house.gov/contact","https://www.facebook.com/RepresentativeMattGaetz","mattgaetz","https://twitter.com/mattgaetz","https://cdn.civil.services/us-house/headshots/512x512/matt-gaetz.jpg"
"Florida","florida","FL","fl","2","false","false","D000628",,"412691","N00037442","166297","H6FL02208","2203","Q27733851",,"representative","republican","Neal Dunn","neal-dunn","Neal",,"Dunn",,,"NEEL DUHN","male","white-american","unspecified","no","1953-02-16","2017-01-03","2019-01-03","Neal Dunn, a Representative from Florida; born in Boston, Suffolk County, Mass., February 16, 1953; B.S., Washington & Lee University, Lexington, Va.; M.D., George Washington University, Washington, D.C.; United States Army, 1989-2010; urologist; banker; elected as a Republican to the One Hundred Fifteenth Congress (January 3, 2017-present).","202-225-5235","202-225-5615","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://dunn.house.gov","https://dunn.house.gov/contact","https://www.facebook.com/drnealdunnfl2","drnealdunnfl2","https://twitter.com/drnealdunnfl2","https://cdn.civil.services/us-house/headshots/512x512/neal-dunn.jpg"
"Florida","florida","FL","fl","3","false","false","Y000065","2115","412525","N00033220","137622","H2FL06109","1749","Q3090476","kg:/m/0l8lwvh","representative","republican","Ted Yoho","ted-yoho","Ted",,"Yoho",,,"TED YOH-hoh","male","white-american","christian","no","1955-04-13","2013-01-03","2019-01-03","Ted Yoho, a Representative from Florida; born in Minneapolis, Minneapolis County, Minn., April 13, 1955; graduated from Deerfield Beach High School, Deerfield Beach, Fla., 1973; attended Florence State University (University of North Alabama), Florence, Ala.; A.A., Broward Community College, Fort Lauderdale, Fl., 1977; B.S.A., University of Florida, Gainesville, Fla., 1979; D.V.M., University of Florida, Gainesville, Fla., 1983; large animal veterinarian; elected as a Republican to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-present).","202-225-5744","202-225-3973","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://yoho.house.gov","https://yoho.house.gov/contact/email-me","https://www.facebook.com/CongressmanTedYoho/","RepTedYoho","https://twitter.com/RepTedYoho","https://cdn.civil.services/us-house/headshots/512x512/ted-yoho.jpg"
"Florida","florida","FL","fl","4","false","false","R000609",,"412692","N00039777","172542","H6FL04105","2204","Q6256043",,"representative","republican","John Rutherford","john-rutherford","John",,"Rutherford",,,"JAHN RUH-ther-ferd","male","white-american","roman-catholic","no","1952-09-02","2017-01-03","2019-01-03","John Rutherford, a Representative from Florida; born in Omaha, Douglas County, Nebr., September 2, 1952; graduated from Nathan Bedford Forrest High School, Jacksonville, Fla., 1970; attended Jacksonville Junior College, Jacksonville, Fla.; B.S., Florida State University, Tallahassee, Fla., 1974; police officer; director of corrections, city of Jacksonville, Fla., sheriff's office, 1995-2003; sheriff, city of Jacksonville, Fla., 2003-2015; elected as a Republican to the One Hundred Fifteenth Congress (January 3, 2017-present).","202-225-2501","202-225-2504","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://rutherford.house.gov","https://rutherford.house.gov/contact/email","https://www.facebook.com/JohnRutherfordFL/","JRutherfordFL","https://twitter.com/JRutherfordFL","https://cdn.civil.services/us-house/headshots/512x512/john-rutherford.jpg"
"Florida","florida","FL","fl","5","false","false","L000586",,"412693","N00030642","24263","H0FL02086","2205","Q4723052",,"representative","democrat","Al Lawson","al-lawson","Al",,"Lawson",,,"AL LAW-suhn","male","african-american","episcopalian","no","1948-09-21","2017-01-03","2019-01-03","Al Lawson, a Representative from Florida; born in Midway, Gadsden County, Fla., September 21, 1948; graduated from Havana Northside High School, Havana, Fla., 1966; B.S., Florida Agricultural and Mechanical University, Tallahassee, Fla., 1970; M.S.P.A., Florida State University, Tallahassee, Fla., 1973; business owner; member of the Florida state house of representatives, 1982-2000; member of the Florida state senate, 2000-2010; minority leader, 2008-2010; unsuccessful candidate for Democratic nomination to the One Hundred Twelfth Congress in 2010; unsuccessful candidate for election to the One Hundred Thirteenth Congress in 2012; elected as a Democrat to the One Hundred Fifteenth Congress (January 3, 2017-present).","202-225-0123","202-225-2256","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://lawson.house.gov","https://lawson.house.gov/contact/email","https://www.facebook.com/AlLawsonJr/","allawsonjr","https://twitter.com/allawsonjr","https://cdn.civil.services/us-house/headshots/512x512/al-lawson.jpg"
"Florida","florida","FL","fl","6","false","false","D000621","2116","412526","N00034746","137630","H2FL00292","1750","Q3105215","kg:/m/0l8mn35","representative","republican","Ron DeSantis","ron-desantis","Ron",,"DeSantis",,,"RAHN dee-SAN-tiss","male","white-american","roman-catholic","no","1978-09-14","2013-01-03","2019-01-03","Ron DeSantis, a Representative from Florida; born in Jacksonville, Duval County, Fla., September 14, 1978; graduated from Dunedin High School, Dunedin, Fla., 1997; B.A., Yale University, New Haven, Conn., 2001; J.D., Harvard University, Cambridge, Mass., 2005; United States Navy, 2004-2010; United States Navy Reserve, 2010-present; author; elected as a Republican to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-present).","202-225-2706","202-226-6299","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://desantis.house.gov","https://desantis.house.gov/contact/email-me","https://www.facebook.com/RepDeSantis/","RepDeSantis","https://twitter.com/RepDeSantis","https://cdn.civil.services/us-house/headshots/512x512/ron-desantis.jpg"
"Florida","florida","FL","fl","7","false","false","M001202",,"412694","N00040133","173426","H6FL07140","2206","Q27804538",,"representative","democrat","Stephanie Murphy","stephanie-murphy","Stephanie",,"Murphy",,,"STEFF-uh-nee MUR-fee","female","asian-american","unspecified","no","1978-09-16","2017-01-03","2019-01-03","Stephanie Murphy, a Representative from Florida; born in Ho Chi Minh City, Vietnam, September 16, 1978; B.A., College of William and Mary, Williamsburg, Va., 2000; M.S.F.S., Georgetown University, Washington, D.C., 2004; consultant; businesswoman; foreign affairs specialist, United States Department of Defense, 2004-2008; faculty, Rollins College, Winter Park, Fla., 2014-2016; elected as a Democrat to the One Hundred Fifteenth Congress (January 3, 2017-present).","202-225-4035","202-226-0821","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://stephaniemurphy.house.gov","https://stephaniemurphy.house.gov/contact","https://www.facebook.com/SMurphyCongress/","SMurphyCongress","https://twitter.com/SMurphyCongress","https://cdn.civil.services/us-house/headshots/512x512/stephanie-murphy.jpg"
"Florida","florida","FL","fl","8","false","false","P000599","1915","412309","N00029662","24280","H8FL15107","791","Q862373","kg:/m/0281vxy","representative","republican","Bill Posey","bill-posey","Bill",,"Posey",,,"BILL POH-zee","male","white-american","methodist","no","1947-12-18","2009-01-06","2019-01-03","Bill Posey, a Representative from Florida; born in Washington, D.C., December 18, 1947; graduated from Cocoa High School, Cocoa, Fla., 1966; A.A., Brevard Junior College (now Brevard Community College), Cocoa, Fla., 1969; realtor; member of the Rockledge, Fla., city council, 1976-1986; member of the Florida state house of representatives, 1992-2000; member of the Florida state senate, 2000-2008; elected as a Republican to the One Hundred Eleventh and to the four succeeding Congresses (January 3, 2009-present).","202-225-3671","202-225-3516","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://posey.house.gov","https://posey.house.gov/forms/writeyourrep/","https://www.facebook.com/Congressman-Bill-Posey-101464786703/","congbillposey","https://twitter.com/congbillposey","https://cdn.civil.services/us-house/headshots/512x512/bill-posey.jpg"
"Florida","florida","FL","fl","9","false","false","S001200",,"412695","N00037422","67618","H6FL09179","2207","Q5225162",,"representative","democrat","Darren Soto","darren-soto","Darren",,"Soto",,,"DAIR-ren SOH-toh","male","hispanic-american","roman-catholic","no","1978-02-25","2017-01-03","2019-01-03","Darren Soto, a Representative from Florida; born in Ringwood, Passaic County, N.J., February 25, 1978; B.A., Rutgers College, New Brunswick , N.J., 2000; J.D., George Washington University, Washington, D.C., 2004; lawyer, private practice; financial analyst; member of the Florida state house of representatives, 2007-2012; member of the Florida state senate, 2012-2016; deputy minority whip, 2012-2014; elected as a Democrat to the One Hundred Fifteenth Congress (January 3, 2017-present).","202-225-9889","202-225-9742","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://soto.house.gov","https://soto.house.gov/contact/email","https://www.facebook.com/DarrenSotoFlorida","USRepDarrenSoto","https://twitter.com/USRepDarrenSoto","https://cdn.civil.services/us-house/headshots/512x512/darren-soto.jpg"
"Florida","florida","FL","fl","10","false","false","D000627",,"412696","N00033449","137637","H2FL08063","2208","Q7909083","kg:/m/0n52xwn","representative","democrat","Val Demings","val-demings","Val",,"Demings",,,"VAL DEM-eengz","female","african-american","unspecified","no","1957-03-12","2017-01-03","2019-01-03","Val Demings, a Representative from Florida; born in Jacksonville, Duvall County, Fla., March 12, 1957; graduated from Wolfson High School, Jacksonville, Fla.; B.S., Florida State University, Tallahassee, Fla., 1979; M.P.A., Webster University, Orlando, Fla., 1996; social worker; police officer; commander of special operations, Orlando, Fla., police department, 2003-2006, chief, 2007-2012; unsuccessful candidate for election to the One Hundred Thirteenth Congress in 2012; elected as a Democrat to the One Hundred Fifteenth Congress (January 3, 2017-present).","202-225-2176","202-225-0999","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://demings.house.gov","https://demings.house.gov/contact/email","https://www.facebook.com/val.demings","RepValDemings","https://twitter.com/RepValDemings","https://cdn.civil.services/us-house/headshots/512x512/val-demings.jpg"
"Florida","florida","FL","fl","11","false","false","W000806","2002","412410","N00026335","24302","H0FL08208","1422","Q1163099","kg:/m/03cg47l","representative","republican","Daniel Webster","daniel-webster","Daniel",,"Webster",,"Dan","DAN-yuhl WEBB-ster","male","white-american","southern-baptist","no","1949-04-27","2011-01-05","2019-01-03","Daniel Webster, a Representative from Florida; born in Charleston, Kanawha County, West Virginia, on April 27, 1949; graduated from Maynard Evans High School, Orlando, Fla., 1967; B.E.E., Georgia Institute of Technology, Atlanta, Ga., 1971; business owner; member of the Florida state house of representatives, 1980-1998, speaker, 1996-1998; member of the Florida state senate, 1998-2008, majority leader, 2006-2008; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-present).","202-225-1002","202-226-6559","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://webster.house.gov","http://webster.house.gov/contact/","https://www.facebook.com/RepWebster","RepWebster","https://twitter.com/RepWebster","https://cdn.civil.services/us-house/headshots/512x512/daniel-webster.jpg"
"Florida","florida","FL","fl","12","false","false","B001257","1838","412250","N00027462","17318","H6FL09070","731","Q1555314","kg:/m/0dy3z1","representative","republican","Gus Bilirakis","gus-bilirakis","Gus","M.","Bilirakis",,,"GUHS bill-uh-RACK-iss","male","white-american","eastern-orthodox","no","1963-02-08","2007-01-04","2019-01-03","Gus Bilirakis, (son of Michael Bilirakis), a Representative from Florida; born in Gainesville, Alachua County, Fla., February 8, 1963; attended St. Petersburg Junior College, St. Petersburg, Fla., 1981-1983; B.A., University of Florida, Gainesville, Fla., 1986; J.D., Stetson University, St. Petersburg, Fla., 1989; lawyer, private practice; professor; member of the Florida state house of representatives, 1998-2006; elected as a Republican to the One Hundred Tenth and to the five succeeding Congresses (January 3, 2007-present).","202-225-5755","202-225-4085","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://bilirakis.house.gov","https://bilirakis.house.gov/contact/email-me","https://www.facebook.com/GusBilirakis/","RepGusBilirakis","https://twitter.com/RepGusBilirakis","https://cdn.civil.services/us-house/headshots/512x512/gus-bilirakis.jpg"
